Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Visit_ID
1,5.5,1,12,54,1470.966667,0.009090909,0.024545455,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE,1566
0,0,0,0,7,451,0,0.033333333,49.82333333,0,Mar,2,2,4,1,New_Visitor,FALSE,TRUE,1567
0,0,0,0,3,48,0,0.033333333,0,0,Mar,2,2,5,1,Returning_Visitor,TRUE,FALSE,1568
0,0,0,0,3,189,0,0.066666667,0,0,Mar,3,2,8,1,Returning_Visitor,FALSE,FALSE,1569
0,0,0,0,27,780.1666667,0,0.022222222,0,0,Mar,2,4,3,2,Returning_Visitor,FALSE,FALSE,1570
3,79.75,0,0,3,73.5,0.04,0.077777778,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE,1571
2,60,0,0,20,717.6166667,0,0.004761905,60.19477937,0,Mar,2,5,9,2,Returning_Visitor,FALSE,TRUE,1572
11,2047.234848,9,1146.666667,45,3641.213151,0.002636535,0.014311471,7.753880158,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE,1573
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1574
3,14.5,0,0,25,1040.75,0,0.024266667,0,0,Mar,4,1,1,2,Returning_Visitor,TRUE,FALSE,1575
1,11.42857143,0,0,13,833.2333333,0,0.005555556,0,0,Mar,2,2,3,2,Returning_Visitor,TRUE,FALSE,1576
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE,1577
3,32,0,0,20,453.625,0,0.001058201,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE,1578
0,0,0,0,5,51.25,0,0.02,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE,1579
11,348.6547619,1,11,64,1229.289286,0,0.002493853,54.95126905,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE,1580
0,0,0,0,28,1202,0,0.014285714,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE,1581
0,0,0,0,4,538,0,0.075,0,0,Mar,1,1,4,3,Returning_Visitor,TRUE,FALSE,1582
7,187.8333333,0,0,36,1775.516667,0,0.0089599,4.745736842,0,Mar,1,1,1,10,Returning_Visitor,FALSE,TRUE,1583
1,9,0,0,7,638,0.0375,0.045833333,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE,1584
5,184.3333333,1,108,10,558.8,0,0.014285714,0,0,Mar,3,2,7,8,New_Visitor,FALSE,FALSE,1585
0,0,0,0,3,190,0.033333333,0.1,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE,1586
2,66,1,0,10,302,0.042857143,0.05952381,19.53495497,0,Mar,2,6,3,2,Returning_Visitor,FALSE,TRUE,1587
0,0,0,0,5,164,0.04,0.04,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE,1588
0,0,0,0,5,218,0,0.04,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE,1589
2,124,0,0,13,495,0,0.028571429,0,0,Mar,2,4,5,1,Returning_Visitor,FALSE,FALSE,1590
0,0,0,0,2,30,0,0.1,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE,1591
2,69,2,92,37,796.9571429,0,0.0242741,3.978276423,0,Mar,2,2,7,2,Returning_Visitor,FALSE,TRUE,1592
1,41,0,0,9,314.9,0,0.04,0,0,Mar,1,1,6,9,New_Visitor,TRUE,FALSE,1593
2,14,0,0,49,789.9583333,0.004166667,0.015097222,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE,1594
0,0,0,0,19,422.8333333,0.010526316,0.045614035,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE,1595
0,0,0,0,7,362,0,0.028571429,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1596
0,0,0,0,18,628.8333333,0,0.005555556,0,0,Mar,1,1,2,2,Returning_Visitor,TRUE,FALSE,1597
1,24,1,239,11,839.5,0.016666667,0.05,0,0,Mar,1,1,4,2,Returning_Visitor,FALSE,FALSE,1598
0,0,0,0,31,5764.366667,0.032258065,0.055591398,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE,1599
0,0,0,0,3,161,0,0.066666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1600
1,6,0,0,20,739.8333333,0.019047619,0.030952381,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE,1601
0,0,0,0,5,66,0,0.053333333,0,0,Mar,1,2,3,3,Returning_Visitor,FALSE,FALSE,1602
1,412,0,0,54,2377,0,0.005090909,0,0,Mar,2,2,9,10,Returning_Visitor,FALSE,FALSE,1603
0,0,0,0,2,22,0,0.1,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE,1604
0,0,0,0,9,381,0,0.025,0,0,Mar,2,2,6,2,New_Visitor,FALSE,FALSE,1605
14,1130.502941,6,261.6333333,26,2559.898333,0.015789474,0.017422643,20.30438949,0,Mar,1,2,1,2,Returning_Visitor,FALSE,FALSE,1606
0,0,0,0,23,553.15,0.034782609,0.069565217,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE,1607
0,0,0,0,37,651,0.005405405,0.018918919,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE,1608
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE,1609
0,0,3,65,15,1957.616667,0,0.00625,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE,1610
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE,1611
5,132.4666667,0,0,59,1660.222222,0,0.011753515,6.475910157,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE,1612
0,0,0,0,8,170,0.075,0.08,0,0,Mar,1,1,7,3,Returning_Visitor,TRUE,FALSE,1613
0,0,0,0,4,47,0.1,0.125,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE,1614
0,0,0,0,7,165,0.042857143,0.1,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE,1615
1,4,0,0,0,0,0,0.066666667,0,0,Mar,4,1,8,6,Returning_Visitor,FALSE,FALSE,1616
0,0,0,0,14,406.8666667,0,0.007142857,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE,1617
4,82,0,0,23,570.5166667,0.007407407,0.024074074,0,0,Mar,1,2,7,8,Returning_Visitor,FALSE,FALSE,1618
0,0,0,0,37,1138.5,0,0.013513514,0,0,Mar,2,2,1,8,Returning_Visitor,FALSE,FALSE,1619
0,0,0,0,63,2777.616667,0,0.014086022,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE,1620
5,73.5,0,0,26,463.7583333,0,0.001346801,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE,1621
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,3,1,3,Returning_Visitor,TRUE,FALSE,1622
4,25.5,0,0,28,775.5,0.006451613,0.027915633,24.13073118,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE,1623
2,236,0,0,18,490.0666667,0,0.013333333,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE,1624
0,0,0,0,14,266.0166667,0,0.042857143,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE,1625
0,0,0,0,5,1306,0.06,0.12,0,0,Mar,2,2,5,13,Returning_Visitor,FALSE,FALSE,1626
4,158.3333333,1,9,9,634.2,0.005555556,0.008095238,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE,1627
0,0,0,0,1,0,0,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1628
6,187,0,0,22,1220.433333,0.007692308,0.01025641,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE,1629
8,206,3,132,39,1750.333333,0,0.008695652,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1630
1,41,0,0,43,1087.25,0,0.013636364,0,0,Mar,4,2,1,1,Returning_Visitor,FALSE,FALSE,1631
0,0,0,0,22,762.547619,0,0.017391304,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE,1632
0,0,0,0,9,244.5,0,0.011111111,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE,1633
0,0,0,0,10,1010,0.022222222,0.044444444,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1634
0,0,0,0,2,32,0,0.1,0,0,Mar,2,4,3,3,Returning_Visitor,FALSE,FALSE,1635
7,170,0,0,27,1342.666667,0.003333333,0.023333333,29.35629782,0,Mar,2,2,1,3,Returning_Visitor,FALSE,TRUE,1636
2,9,1,201,33,1593.388889,0.011428571,0.031515152,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE,1637
0,0,0,0,9,639,0,0.025,81.2475,0,Mar,1,1,2,9,Returning_Visitor,TRUE,TRUE,1638
0,0,0,0,4,521,0.1,0.15,0,0,Mar,3,3,7,10,Returning_Visitor,FALSE,FALSE,1639
1,87,3,40,17,546,0,0.004761905,0,0,Mar,3,6,1,1,Returning_Visitor,TRUE,FALSE,1640
0,0,0,0,8,377.5,0.0125,0.025,0,0,Mar,3,2,4,11,Returning_Visitor,TRUE,FALSE,1641
0,0,0,0,14,183.6666667,0,0.004761905,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE,1642
0,0,0,0,5,84,0.04,0.06,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE,1643
5,217.6666667,0,0,18,494.6666667,0,0.019931973,33.14514286,0,Mar,3,2,1,2,Returning_Visitor,FALSE,TRUE,1644
8,699.1666667,0,0,62,1003.965152,0.009850746,0.039110006,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE,1645
1,9,0,0,32,536.6833333,0,0.00058651,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE,1646
8,227.5326923,3,292.6842105,66,3025.521713,0.015995116,0.025541275,7.371682608,0,Mar,3,2,3,6,Returning_Visitor,FALSE,TRUE,1647
2,78,0,0,24,424,0,0.001190476,0,0,Mar,1,1,3,10,New_Visitor,FALSE,FALSE,1648
0,0,0,0,5,171.5,0,0.02,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE,1649
1,4.75,2,78,67,1231.136508,0.002985075,0.0110199,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE,1650
6,101.3333333,0,0,10,266.5,0.028571429,0.028571429,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE,1651
0,0,0,0,16,1533,0,0.00625,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE,1652
1,7,2,562,36,1300.190476,0.010810811,0.038738739,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE,1653
0,0,0,0,2,74,0.1,0.15,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE,1654
3,14.5,2,907.8333333,28,804.2833333,0.014141414,0.044155844,7.945805543,0,Mar,2,5,9,2,Returning_Visitor,FALSE,FALSE,1655
1,9,0,0,19,734.5833333,0.016666667,0.044444444,0,0,Mar,2,10,1,1,Returning_Visitor,FALSE,FALSE,1656
2,60,0,0,44,3113.516667,0.001481481,0.016,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE,1657
0,0,0,0,3,64,0,0.066666667,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE,1658
1,3,0,0,7,114.8333333,0.014285714,0.007142857,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE,1659
0,0,0,0,6,95.5,0,0.033333333,0,0,Mar,2,2,7,13,Returning_Visitor,TRUE,FALSE,1660
0,0,0,0,7,93.66666667,0.028571429,0.04,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE,1661
1,54,0,0,3,59,0,0.05,0,0,Mar,2,2,9,8,Returning_Visitor,FALSE,FALSE,1662
0,0,0,0,3,26,0,0.05,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE,1663
0,0,0,0,62,1136.60303,0,0.003517665,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE,1664
6,190.2857143,6,609,47,2989.494048,0,0.004813218,30.897985,0,Mar,2,2,1,8,New_Visitor,TRUE,TRUE,1665
2,15.66666667,0,0,30,1724.25,0.013793103,0.032413793,0,0,Mar,2,2,3,1,Returning_Visitor,TRUE,FALSE,1666
8,183,4,571.5,14,333.6,0,0.01,15.43344,0,Mar,1,1,1,2,Returning_Visitor,TRUE,TRUE,1667
1,14,0,0,21,334.7857143,0,0.023333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1668
0,0,0,0,9,355.1666667,0,0.004166667,18.02533,0,Mar,2,4,1,2,Returning_Visitor,FALSE,TRUE,1669
5,248.5,0,0,11,456.6666667,0,0.003571429,0,0,Mar,3,2,4,2,New_Visitor,FALSE,FALSE,1670
0,0,0,0,15,1298.5,0.026666667,0.04,0,0,Mar,3,2,8,1,Returning_Visitor,FALSE,FALSE,1671
1,25,0,0,28,2258.833333,0.007142857,0.046428571,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE,1672
2,21,0,0,65,2881.133333,0,0.002985075,80.68062856,0,Mar,2,2,4,2,New_Visitor,FALSE,TRUE,1673
0,0,0,0,10,206.5,0,0.02,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1674
0,0,0,0,8,143,0,0.0125,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1675
1,146,0,0,11,267.8333333,0.018181818,0.036363636,0,0,Mar,1,1,4,2,Returning_Visitor,TRUE,FALSE,1676
0,0,1,57,5,454,0,0.05,0,0,Mar,2,2,3,6,Returning_Visitor,FALSE,FALSE,1677
5,274.3333333,0,0,13,717.6,0,0.001960784,0,0,Mar,1,1,3,10,New_Visitor,FALSE,FALSE,1678
14,1155.666667,0,0,20,1069.16829,0,0.013,0,0,Mar,2,5,1,3,Returning_Visitor,TRUE,FALSE,1679
0,0,0,0,27,807.8333333,0.022222222,0.041975309,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE,1680
0,0,0,0,15,477,0,0.02,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE,1681
6,355.5,0,0,11,134.9,0.013333333,0.005333333,0,0,Mar,3,2,1,8,New_Visitor,TRUE,FALSE,1682
3,35,0,0,16,314,0,0.052631579,0,0,Mar,2,5,7,2,Returning_Visitor,FALSE,FALSE,1683
0,0,0,0,5,59,0.08,0.12,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE,1684
6,99,1,1,23,637,0,0.002469136,0,0,Mar,2,5,9,8,New_Visitor,FALSE,FALSE,1685
0,0,6,270.3333333,11,160.5,0,0.004761905,0,0,Mar,2,4,1,8,New_Visitor,FALSE,FALSE,1686
0,0,0,0,8,1577,0,0.025,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE,1687
2,21,0,0,11,660.1666667,0,0.016666667,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE,1688
0,0,0,0,7,169,0,0.057142857,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE,1689
0,0,0,0,6,89.33333333,0,0.066666667,0,0,Mar,2,4,3,3,Returning_Visitor,FALSE,FALSE,1690
4,74,0,0,37,2517.048459,0.005128205,0.019615385,0,0,Mar,3,2,2,1,Returning_Visitor,TRUE,FALSE,1691
0,0,1,0,1,44,0,0.1,0,0,Mar,2,2,6,2,Returning_Visitor,TRUE,FALSE,1692
0,0,0,0,5,29,0,0.04,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE,1693
0,0,0,0,2,86,0,0.1,0,0,Mar,2,4,3,1,Returning_Visitor,TRUE,FALSE,1694
2,66,0,0,18,229.75,0.021052632,0.031578947,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE,FALSE,1695
0,0,0,0,4,17,0,0.075,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1696
1,24,0,0,17,498.3333333,0,0.021052632,76.78667659,0,Mar,2,2,6,10,Returning_Visitor,FALSE,TRUE,1697
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE,1698
5,32,2,3,33,1039.766667,0,0.02027027,0,0,Mar,2,4,3,2,Returning_Visitor,TRUE,FALSE,1699
3,78,0,0,11,369.1666667,0,0.023076923,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE,1700
0,0,0,0,23,1669,0,0.017391304,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE,FALSE,1701
0,0,0,0,3,44.5,0,0.066666667,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE,1702
0,0,0,0,6,140,0,0.033333333,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE,1703
1,102.5,0,0,5,97,0,0.011111111,0,0,Mar,3,2,1,9,New_Visitor,TRUE,FALSE,1704
4,103,0,0,13,250.1666667,0,0.030612245,0,0,Mar,3,2,1,11,Returning_Visitor,FALSE,FALSE,1705
2,52,0,0,17,221.2,0,0.001754386,0,0,Mar,2,2,4,2,New_Visitor,FALSE,FALSE,1706
0,0,0,0,12,127,0.016666667,0.041666667,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE,1707
4,352,0,0,17,229.3333333,0.011111111,0.031481481,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE,1708
0,0,0,0,7,370.8333333,0.028571429,0.057142857,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE,1709
5,120,1,0,27,1583.596154,0,0.028282828,39.63270309,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE,1710
9,162.05,0,0,27,399.6939394,0,0.009195402,0,0,Mar,1,1,7,2,New_Visitor,FALSE,FALSE,1711
1,26,1,55,12,457,0.014285714,0.04047619,0,0,Mar,2,2,9,6,Returning_Visitor,TRUE,FALSE,1712
0,0,0,0,3,24,0.066666667,0.133333333,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE,1713
0,0,0,0,5,180.3333333,0.02,0.02,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE,1714
0,0,0,0,15,581.4166667,0,0.007142857,0,0,Mar,2,5,1,2,Returning_Visitor,FALSE,FALSE,1715
0,0,0,0,13,574.6666667,0,0.061538462,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE,1716
0,0,0,0,5,56,0,0.08,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1717
0,0,0,0,16,1011,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1718
0,0,0,0,15,139.8333333,0.026666667,0.053333333,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE,1719
1,6,0,0,16,608.8333333,0.011764706,0.026666667,52.70052142,0,Mar,3,2,1,11,Returning_Visitor,FALSE,TRUE,1720
0,0,0,0,6,1251,0.033333333,0.066666667,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE,1721
0,0,0,0,14,264.5,0,0.007142857,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE,1722
6,45.83333333,2,284,54,1509.8,0,0.006779661,7.272067797,0,Mar,2,2,7,2,New_Visitor,FALSE,FALSE,1723
0,0,0,0,22,356.8,0,0.016666667,0,0,Mar,2,2,2,8,Returning_Visitor,FALSE,FALSE,1724
2,77.5,0,0,19,598.7833333,0,0.002631579,0,0,Mar,3,2,2,9,New_Visitor,TRUE,FALSE,1725
0,0,0,0,4,298,0.1,0.15,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE,1726
4,136,0,0,31,1141.833333,0,0.006060606,10.63449802,0,Mar,1,1,1,1,Returning_Visitor,FALSE,TRUE,1727
0,0,0,0,6,93,0,0.033333333,0,0,Mar,1,2,8,2,Returning_Visitor,FALSE,FALSE,1728
2,76,0,0,40,1209.802992,0.004878049,0.01624838,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE,1729
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,2,10,Returning_Visitor,FALSE,FALSE,1730
0,0,0,0,2,67,0,0.1,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE,1731
3,275,1,29.5,30,1107.047619,0,0.017760943,35.98106601,0,Mar,3,2,3,1,Returning_Visitor,TRUE,TRUE,1732
7,161,3,775.5,19,4996.666667,0.008,0.026,14.10053333,0,Mar,2,4,8,2,Returning_Visitor,FALSE,TRUE,1733
3,206.6666667,0,0,15,936.1666667,0.01875,0.09375,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE,1734
0,0,0,0,16,666.1,0,0.014285714,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE,1735
2,28,0,0,6,170.8333333,0,0.007142857,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE,1736
0,0,0,0,37,1118.647186,0,0.008148148,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE,1737
0,0,0,0,2,86,0,0.05,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE,1738
2,24,0,0,28,1206.614719,0,0.023222222,5.417644444,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE,1739
5,238.375,0,0,24,2174.375,0.008928571,0.017460317,27.07791667,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE,1740
0,0,0,0,2,30.5,0,0.05,0,0,Mar,3,2,4,10,Returning_Visitor,FALSE,FALSE,1741
0,0,0,0,6,330,0.066666667,0.1,0,0,Mar,3,2,8,10,Returning_Visitor,FALSE,FALSE,1742
0,0,0,0,13,437.25,0.069230769,0.102564103,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE,1743
1,4,2,11,110,3211.827706,0.003571429,0.012916667,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE,1744
0,0,0,0,59,3036.4,0,0.021186441,0,0,Mar,2,2,6,13,Returning_Visitor,TRUE,FALSE,1745
0,0,0,0,9,640.6666667,0,0.011111111,0,0,Mar,3,2,7,1,Returning_Visitor,TRUE,FALSE,1746
0,0,0,0,30,480.25,0.007777778,0.025,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE,1747
7,213.3916667,0,0,32,1350.391667,0,0.017877551,0,0,Mar,2,2,1,8,Returning_Visitor,TRUE,FALSE,1748
0,0,0,0,7,38,0,0.042857143,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE,1749
0,0,0,0,12,976.2,0.016666667,0.041666667,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE,1750
0,0,0,0,8,70.2,0.025,0.061111111,0,0,Mar,1,2,8,1,Returning_Visitor,FALSE,FALSE,1751
7,156,0,0,60,2126.461941,0.00808768,0.017066636,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE,1752
0,0,0,0,44,1112,0,0.006818182,0,0,Mar,4,1,4,3,Returning_Visitor,TRUE,FALSE,1753
5,84.25,0,0,19,409.75,0,0.01038961,0,0,Mar,3,2,2,3,New_Visitor,FALSE,FALSE,1754
0,0,0,0,2,171,0,0.1,0,0,Mar,3,2,2,2,Returning_Visitor,TRUE,FALSE,1755
4,135,0,0,12,401.2857143,0,0.016,0,0,Mar,2,2,1,8,New_Visitor,FALSE,FALSE,1756
0,0,0,0,10,423.8333333,0,0.01,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE,1757
0,0,0,0,2,115,0,0.05,0,0,Mar,3,3,1,9,Returning_Visitor,TRUE,FALSE,1758
3,43,0,0,10,427.1666667,0,0.015384615,0,0,Mar,3,2,9,3,Returning_Visitor,FALSE,FALSE,1759
0,0,0,0,39,609.5,0,0.005128205,0,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE,1760
0,0,0,0,12,547.3333333,0,0.033333333,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE,1761
8,377.5128205,3,265,60,2062.890972,0.014009662,0.026580162,1.70506715,0,Mar,1,1,4,2,Returning_Visitor,FALSE,TRUE,1762
6,137,0,0,49,1077.007576,0,0.015030864,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE,1763
0,0,0,0,2,19,0,0.1,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE,1764
0,0,0,0,20,1606.333333,0.01,0.034761905,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE,1765
2,37,0,0,21,775.3333333,0,0.009090909,0,0,Mar,4,1,1,2,Returning_Visitor,TRUE,FALSE,1766
0,0,0,0,13,973.5,0,0.046153846,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE,1767
0,0,0,0,4,32,0,0.075,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE,1768
0,0,0,0,24,727.5,0,0.016666667,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE,1769
1,14,1,0,14,710.25,0,0.017777778,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE,1770
0,0,0,0,48,3644.752381,0,0.016666667,18.20995652,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE,1771
0,0,1,44,41,1089.75,0,0.005853659,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE,1772
0,0,0,0,14,494,0,0.042857143,0,0,Mar,4,1,1,3,Returning_Visitor,FALSE,FALSE,1773
6,155,0,0,84,2566.220887,0,0.007575758,16.56314545,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE,1774
3,42.6,2,41.5,18,1049.516667,0.023809524,0.03968254,14.25648352,0,Mar,3,2,2,3,Returning_Visitor,TRUE,TRUE,1775
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE,1776
3,62,2,193,4,139,0,0.0125,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE,1777
4,55.75,0,0,19,685.95,0,0.017724868,7.141428571,0,Mar,3,2,7,2,Returning_Visitor,TRUE,TRUE,1778
0,0,0,0,8,758.1666667,0.025,0.05,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE,1779
2,26,0,0,46,1852.75,0,0.005797101,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE,1780
3,79,0,0,36,2517,0,0.005405405,27.23866195,0,Mar,2,10,2,2,Returning_Visitor,TRUE,TRUE,1781
0,0,0,0,19,751.3333333,0,0.002777778,13.62630613,0,Mar,2,2,1,2,Returning_Visitor,TRUE,TRUE,1782
8,429.3333333,1,56,35,1549.857143,0.005263158,0.019210526,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE,1783
6,111,0,0,12,202.25,0.025,0.029166667,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE,1784
0,0,0,0,29,669.9679487,0.013793103,0.017241379,0,0,Mar,1,2,6,2,Returning_Visitor,FALSE,FALSE,1785
0,0,0,0,7,95,0.014285714,0.061904762,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE,1786
1,40,5,279.5,62,1088.830952,0.000980392,0.007230392,11.48461765,0,Mar,3,2,1,9,Returning_Visitor,TRUE,TRUE,1787
3,73,0,0,9,2151,0,0.018181818,10.91300022,0,Mar,2,5,1,1,Returning_Visitor,FALSE,TRUE,1788
